"idx","calories","carb","category","cholesterol","content","fat","img","n_size","name","protein","sat_fat","size","sodium","sugar","trans_fat","where"
"2168","185kcal","880mg","레토르트/간편식 > 탕국찌개류","80mg","""<종로>의 맛을 한 그릇에 담다- 사골과 도가니, 우건을 푹 고아 깊고 진한 쇠고기 국물 맛을 살렸습니다.- 잡내 없이 부드럽고 쫄깃한 도가니와 우건이 든든한 전통 보양식입니다.- 오뚜기 옛날소면을 삶아 함께 드시면 더욱 특별한 한끼가 완성됩니다.* 도가니탕을 더 맛있게 즐기는 방법- 소면 : 소면(50g)을 삶아 넣고, 기호에 따라 파, 후추를 곁들여 드시면 더욱 풍성하게 즐기실 수 있습니다.""","6g","https://ottogi.co.kr/pds/product/2022-06-24_506412547[19].jpg","500g","종로식 도가니탕","0g","0.5 미만g","500g","33g","0g","1.7g","""정제수, 도가니추출액(도가니:호주산), 우건(호주산), 도가니(호주산), 사골엑기스, 마늘엑기스, 양파분말, 탕양념2"""
"56","300kcal","""1,500mg""","카테고리없음 > 카테고리없음","6mg","""볶음양파와 짜장이 야채건더기와 더불어 짜장맛이 풍부하며, 짜장과 잘 어울리는 양파엑기스를 조미하여 새로운 타입의 전통 중화풍의 짜장맛을 느낄 수 있습니다.""","g","https://ottogi.co.kr/pds/product/prod_img12_02_111.jpg","","북경반점짜장","0g","g","125g","24g","2g","3g",""
"218","kcal","mg","냉장/냉동식품 > 냉장면류","mg","정통 일본식 가쓰오부시 소바장국","g","https://ottogi.co.kr/pds/product/2022-04-21_125614449[1].jpg","150g","가쓰오부시 소바장국","g","g","150g(1인분)","g","g","g","""정제수, 직접우린백다시5-NL{가쓰오부시(인도네시아산)}, 양조간장{미국산(밀, 대두, 소금, 주정)}, 장국베이스{가쓰오야채농축액(무-국산), 가쓰오엑기스(가쓰오-일본산)}, 설탕, 혼합간장, 기타주류, 다시마엑기스, 멸치엑기스, 향미증진제, 아미노베이스, 호박산이나트륨, 카라멜색소, 정제소금"""
"1713","60kcal","1340mg","레토르트/간편식 > 탕국찌개류","mg","""1. Carefully made with rich and spicy soup of beef bone stock, added with fresh beef, green onion, green sprout and sweet potato sprout.\n2. The traditional taste is packed in the retort pouch, allowing you to easily enjoy your meal at home or outdoors.\n3. Excellent spicy soup with various seasonings.""","1.8g","https://ottogi.co.kr/pds/product/y_3501.jpg","Per 300g(60kcal/1 Serving)","OTTOGI YUKGAEJANG 300G","2g","0g","300g","5g","6g","1.3g","""WATER,GREEN ONION(CHINA),GREEN SPROUT(MUNG BEAN:CHINA),SWEET POTATO SPROUT(CHINA),BEEF CONCENTRATE(NEW ZEALAND),BEEF BONE EXTRACT(NEW ZEALAND),BEEF 1.0%(NEW ZEALAND),GARLIC,SUNFLOWER OIL,TUNA SOY SAUCE,RED PEPPER,SALT,SOUP SEASONING-3,PAPRIKA EXTRACT COLORANT)"""
"2199","500kcal","""1,790mg""","라면류 > 라면비책","10mg","""“오뚜기의 숨겨진 라면비법”라면비책은 오뚜기만의 라면비법으로 정성스럽게 만든 푸짐하고 맛있는 라면 브랜드입니다.하나. 깊/고/진/한/맛 - 좋은 재료로 우려낸 전문점 수준의 깊은 국물맛!둘. 풍/부/한/건/더/기- 큼지막한 건더기로부터 느낄 수 있는 살아있는 식감!셋. 영/양/생/각 - 단백질 14 g, 식이섬유 8 g, 칼슘 155 mg으로 영양까지 생각!""","16g","https://ottogi.co.kr/pds/product/2022-05-16_106881874[25].jpg","1회 제공량 1개(170g)함량","라면비책 닭개장면","5g","0g","170g","14g","79g","8g","""*면:소맥분(밀:호주산,미국산),감자전분(외국산:덴마크,프랑스,독일 등),팜유,변성전분,글루텐,정제소금,귀리식이섬유,불활성건조효모,구아검,알긴산나트륨,셀룰로스검,야채풍미액,난각분말,조미마늘엑기스,조미육수농축액,유화유지,면류첨가알칼리제(산도조절제),녹차풍미유,비타민B2*스프류:닭개장면비책건더기{닭가슴살(국산),대파(국산),토란대,닭개장양념소스,닭육수베이스},닭개장양념소스,닭육수베이스,정제수,닭육수양념농축액,닭육수분말,양조간장,마늘,대파,고춧가루,감칠맛베이스,볶음양념장분말,포도당,효모추출조미분말,후추분말,설탕,참맛지미분말,조미육수분말,고추맛추출기름,진한감칠맛분,야채조미베이스,향미증진제,칠리추출물,영양강화제,칠리맛분말,건청경채,건부추,계란후레이크-밀,대두,계란,우유,쇠고기,닭고기,조개류(굴,홍합 포함) 함유-돼지고기,메밀,토마토,오징어,새우,게,고등어,땅콩 혼입가능"""
"3","130kcal","1000mg","조미소스/식품 > 케R","0mg","""1. 오뚜기 과일과 야채 케R 475g에는 빨갛게 잘 익은 토마토와 사과, 포도, 파인애플, 양파, 당근의 과일 115g과 야채 909g(생과일 및 생야채 환산 기준)이 들어 있어 편식하는 어린이 및 온가족에게 더욱 좋습니다.2. 야채 알갱이가 들어 있어 씹히는 맛을 느끼실 수 있습니다.3. 과일과 야채 케R에는 각종 과일과 야채가 듬뿍 들어 있어 볶음밥, 오므라이스, 계란후라이, 튀김류 등 어느 음식과도 잘 어울립니다.""","0g","https://ottogi.co.kr/pds/product/2020-03-19_296293154[3].jpg","100g 당 함량","과일과 야채 케R","29g","0g","""280g, 475g""","2g","30g","0g","""토마토페이스트32.2%[외국산(미국,칠레,중국 등)], 기타과당, 정제수, 발효식초(주정,발효영양원), 물엿, 농축사과즙3%(국산), 정제소금(국산), 건양파, 옥수수전분, 건당근, 농축포도퓨레, 농축파인애플즙, 케R향신료 [토마토 함유] *토마토페이스트 함량은 가용성고형분 25%기준임."""
"501","80kcal","780mg","분말/건조식품 > 즉석국","5mg","""- 청정 지역에서 키운 쇠고기, 신선한 야채와 함께 각종 양념을 넣어 정성을 다해 만들었습니다.- 고유의 맛과 영양을 살리기 위한 첨단 동결진공건조 공법으로 육개장의 얼큰함을 그대로 담았습니다.- 끓는 물에 2분이면 진하고 얼큰한 육개장이 됩니다.""","2.9g","https://ottogi.co.kr/pds/product/2018-12-17_839568553[24].jpg","1회 제공량 19g 당 함량","맛있는 육개장","2g","0g","38g[19g(1인분)*2]","3g","10g","0.6g","""파(중국산), 숙주(녹두:중국산), 매운맛베이스[고춧가루(고추:국산),참치조미간장(가다랑어:원양산),마늘,물엿,정제소금),사골육수농축액,덱스트린,쇠고기(뉴질랜드산),쇠고기농축엑기스,육개장맛내기분말,맛베이스,건고구마줄기,고춧가루,마늘,쇠고기엑기스분말,압축표고버섯,감자전분,정제소금,육수맛혼합분,쇠고기국물농축액,향미증진제,된장,올레오레진파프리카,후춧가루,올레오레진로즈메리*유성스프: 고추맛기름, 참기름, 올레오레진파프리카"""
"1263","170kcal","mg","냉장/냉동식품 > 냉장스프","40mg","""A harmony of fresh milk, thick milk cream and mushrooms.""","11g","https://ottogi.co.kr/pds/product/2017-05-17_511941003[1].jpg","","OTTOGI MUSHROOM CREAM SOUP","5g","0g","600g(200g x 3)","5g","13g","9g","""MILK(KOREA),WATER,RICH COOKING CREAM(FRANCE:MILK CREAM,EMULSIFIER,MODIFIED STARCH,PECTIN,CARRAGEENAN),MUSHROOM 16.5%(NETHERLANDS),BUTTER ROUX,ONION,WHITE WINE,CHICKEN POWDER,RICH BUTTER,MIXED FORMULATION(MODIFIED STARCH,SUGAR,DEXTRIN),SALT,BEEF EXTRACT POWDER"""
"528","4kcal","0mg","조미소스/식품 > 식초","0mg","1. 양조식초는 발효식초에 속하며 맥아엑기스를 주원료로 초산발효를 거쳐서 만든 것입니다.2. 맥아엑기스는 보리싹(맥아)에 들어있는 효소로 겉보리를 분해하여 농축시킨 것으로 100% 보리가 들어있습니다.3. 일반식초보다 산도가 3배나 높고 풍미도 좋아 종전의 1/3양으로도 상큼하고 강한 신맛을 낼 수 있어 경제적입니다.","0g","https://ottogi.co.kr/pds/product/img351.jpg","100 ml 당 함량","3배양조식초","0g","0g","900ml","0g","1g","0g","""정제수,주정16.2%,발효영양원,맥아엑기스0.2%(80Brix기준),결정구연산"""
"682","140kcal","530mg","조미소스/식품 > 상온드레싱","0mg","""1. 겨자씨가 살아있어 톡톡 씹히는 식감이 좋으며, 맛이 알싸하게 풍부하며 달콤합니다. 2. 기름이 들어가지 않은 논오일 머스타드로 맛이 깔끔합니다. 3. 머스타드의 매콤함과 개운함이 소시지와 육류의 느끼함을 잡아줍니다. 4. 허니머스타드에 비해서 달지 않아 어른들도 부담없이 즐길 수 있습니다.* 핫도그, 햄버거 및 소시지, 치킨너겟, 스테이크 등 육류요리에 잘 어울립니다.""","2g","https://ottogi.co.kr/pds/product/201211021.jpg","100g당 영양성분","홀그레인머스타드","20g","0g","280g","3g","28g","0g","""샐러드머스터드36.4%(미국산:식초,머스터드,소금,터메릭,파프리카),기타과당,정제수,홀그레인머스터드9.75%(미국산:식초,머스터드,정제소금,향신료),양파(국산),설탕,연겨자3.6%(겨자분:캐나다산),발효식초,옐로우겨자씨2.5%(캐나다산),변성전분"""
"1475","365kcal","470mg","분말/건조식품 > 프리믹스","0mg","""1. Made with cocoa powder and chocolate chips.\n2. Bake your chocolate hotcakes, chocolate cakes, chocolate sponge cakes, chocolate cookies, chocolate muffins and other chocolate cooking easily at home.\n3. Prepare your family‘s nutrient snack.""","1.4g","https://ottogi.co.kr/pds/product/img421.jpg","Per 100g","CHOCO HOTCAKE MIX","41g","0g","""500g, 1kg""","7g","81g","0g",""
"1649","255kcal","930mg","레토르트/간편식 > 컵밥","mg","""- Upgrade in Taste, Upgrade in Convenience! The new and improved OTTOGI Delicious Cooked Rice!\n- OTTOGI loved for our OTTOGI Cooked Rice and 3 minute dishes now provides a reliable and tasty new product.\n- The original taste of each menu is enriched and now you can enjoy larger particles.\n- You can now enjoy a more tasty, and visually enjoyable dish at a more convenient price.""","3.2g","https://ottogi.co.kr/pds/product/2017-05-18_693220035[20].jpg","Per 171g","OTTOGI DELICIOUS COOKED RICE WITH BEEF BONE STOCK SOUP","g","0g","171G","7g","49g","1.3g","""* OTTOGI DELICIOUS COOKED RICE: RICE(KOREA),ACIDITY REGULATOR(POTASSIUM CARBONATE,SODIUM POLYPHOSPHATE)\n* BEEF BONE RICE SOUP LIQUID SOUP: BEEF BONE EXTRACT 50%(NEW ZEALAND:BEEF BONE EXTRACT,SALT),WATER,GARLIC CONCENTRATE SEASONING POWDER(CHINA),SALT(KOREA),MODIFIED STARCH,BEEF STOCK,KELP EXTRACT POWDER,ONION SEASONED POWDER,BLACK PEPPER POWDER,WHITE PEPPER POWDER,XANTHAN GUM,FLAVOR ENHANCER,D-TOCOPHEROL(MIXTURE)\n* BEEF BONE RICE SOUP SOUP BLOCK:DEHYDRATED LEEK(CHINA)"""
"70","255kcal","390mg","라면스낵류 > 미니뿌셔","0mg","1. 면에 감자분말을 첨가하여 고소하고 바삭한 면발에 감자맛 스프를 골고루 뿌려서 부숴먹는 라면스낵입니다.2. 끓여먹을 필요가 없도록 특별하게 면을 만들어 과자처럼 면이 고소하고 바삭하여 남녀노소 누구나 부담 없이 마음껏 즐길 수 있습니다. 3. 엄선된 재료와 위생적인 공법으로 만든 스프는 면 위에 바로 뿌려 먹을 수 있도록 특별하게 만들어졌습니다.  칼슘 59mg(8%)","9g","https://ottogi.co.kr/pds/product/prod_img12_04_062.jpg","1회 제공량 55g 당 함량","미니뿌셔(감자맛)","3g","0g","55g","5g","39g","3.4g","""스프:구운감자양념분말,정백당,포도당,매콤한맛양념분말,덱스트린,떡볶이맛양념분말,유청분말,볶음양념분말,간장분말,간장풍미분말,쇠고기농축분말,식물성유지,후추분말,칠리추출물,향미증진제.[소맥분(밀),탈지대두(대두),유청분말(우유),난각분말(계란)]"""
"2484","915kcal","2850mg","곡류가공식품 > 쌀떡류","0mg","""얼얼하고 강렬한 후추맛이 특징인1등 순후추로 만든 순후추떡볶이순후추와 가장 잘 어울리는 소스로 만들어,순후추의 알싸한 맛을 100% 즐기는 제품취향에 따라 양조절이 가능한 별첨 순후추분말로맵기를 조절하여 먹을 수 있는 제품""","5g","https://ottogi.co.kr/pds/product/2023-02-14_292402164[1].jpg","","순후추떡볶이","55g","0g","426.4G","17g","200g","2g","""*떡볶이 떡: 쌀가루99%(외국산), 정제소금, 주정*후추떡볶이소스: 고추장[물엿,혼합양념(중국산),소맥분(밀:미국산,호주산),밀쌀,주정], 설탕, 정제수, 토마토페이스트,(중국산),마늘(국산), 쇠고기다시, 멸치엑기스에이, 고추분, 춘장, 양파엑기스, 정제소금, 양파맛분말, 옥수수전분, 파프리카추출색소, L-글루탐산나트륨(향미증진제), 향미증진제, 산도조절제*떡볶이고명: 부산어묵맛후레이크[냉동명태연육(미국산),파워타피오카(변성카사바전문:태국산)],건양배추(중국산)*순후추분말: 흑후추(외국산:베트남,인도네시아,말레이시아 등)우유, 밀, 대두, 쇠고기, 토마토, 오징어, 계란, 조개류(굴,홍합 포함) 함유"""
"2464","190kcal","""1,860mg""","조미소스/식품 > 고기양념장","0mg","매콤한 고추장에 오뚜기 비법 다진양념을 추가해속까지 잘 배어드는 깊은 풍미를 구현했습니다.","1.8g","https://ottogi.co.kr/pds/product/2023-01-30_947836675[5].jpg","","고추장불고기양념(스파우트팩)","35g","0g","500G","2g","41g","0g","""고추장[물엿,혼합양념,소맥분,밀쌀,주정]정제수,설탕,기타과당,양조간장[양조간장원액,천일염,기타과당,주정,굴농축액]양파퓨레,혼합양념,고추분1,고추분2,정제소금,열대과일퓨레(망고,파인애풀,바나나)야채믹스,배농축액,파인애플농축액,혼합과일소스(사과,배,밀,단감)감칠맛베이스,후추분,식물성분해단백,표고버섯엑기스,구연산,향미증진제,파프리카추출색소"""
"598","kcal","mg","분말/건조식품 > 분말짜장","mg","""* 최신기술의 과립형으로 물에 잘 녹아 요리가 더욱 편하고 즐거워졌습니다.1. 오뚜기 삼선간짜장은 오뚜기 굴소스, 새우엑기스, 양파, 표고버섯 엑기스등의 자체개발 원료를 넣어 만들어 진하고 풍부한 짜장의 맛을 느낄 수 있습니다.2. 오뚜기 삼선간짜장은 춘장을 볶거나, 전분을 따로 준비할 필요가 없어 조리가 쉽고 간편합니다.3. 오뚜기 삼선간짜장으로 누구나 손쉽게 삼선간짜장 요리를 할 수 있습니다.4. HACCP 인증""","g","https://ottogi.co.kr/pds/product/2020-03-10_733350883[5].jpg","영양성분(1회 제공량 25g당 함량)","삼선간짜장","g","g","100g(4인분)","g","g","g","""삼선간짜장분28%[춘장(밀:미국산/호주산),덱스트린,카라멜색소,양파소테(중국산),오뚜기굴소스,오징어엑기스,새우엑기스,표고버섯엑기스],감자혼합전분[감자전분(독일산),밀가루(밀:미국산/호주산)],설탕,밀가루(밀:미국산/호주산),정제소금,참맛짜장양념분,양파씨즈닝믹스,로스팅양파분,카라멜색소,혼합식용유,중화양념분,조미양념분,간장분말,식물성분해단백,마늘분,생강분밀,대두,우유,새우,오징어,조개류(굴),돼지고기,쇠고기,닭고기 함유이 제품은 토마토,계란,잣,조개류를 사용한 제품과 같은 제조시설에서 제조하고 있습니다."""
"2375","220kcal","220mg","곡류가공식품 > 쌀떡류","0mg","100% 쌀가루를 사용한 담백하고 쫄깃한 떡국떡.끓는 물에 넣고 2분 정도 조리하면 완성되는 간편성!지퍼백 파우치로 포장되어 있어 보관이 용이!","0.8g","https://ottogi.co.kr/pds/product/2022-04-19_771728590[1].jpg","100","쫄깃한쌀떡국떡","0g","0g","600G","4g","49g","0g","""쌀가루 99%(외국산),정제소금,주정"""
"485","395kcal","2500mg","분말/건조식품 > 스프","0mg","""오뚜기 양송이스프는 양질의 양송이를 사용하여 풍미가 짙으며 영양이 풍부하고 맛이 부드러워 노약자, 어린이 및 수험생의 간식과 간편한 식사대용으로 좋습니다.""","10.5g","https://ottogi.co.kr/pds/product/2021-03-22_858955970[3].jpg","총 제공량 80g/500g/1kg100g당","양송이스프","20g","0g","""80g(4인분),500g(25~30인분),1kg(50~60인분)""","10g","65g","5.5g","""밀가루(밀:미국산/호주산),정제포도당,옥수수분[옥수수:외국산(호주,브라질,우크라이나등)],혼합식용유[팜올레인유(말레이시아산),팜스테아린유(말레이시아산)],덱스트린,정제소금,유크림혼합분,유장밀,조미맛분,설탕,분말유크림,양송이칩2.3%(생물기준18%,중국산),조미양송이분말,마늘분"""
